Scenario,Flexibility,Demand,Market,Category,Cost_Type,Carrier,Value_100p_EUR,Value_100p_Billion_EUR,Value_Non_Flex_EUR,Value_Non_Flex_Billion_EUR,Difference_EUR,Difference_Billion_EUR,Difference_Percent
NHHU,N,H,H,marginal - aluminum,marginal,aluminum,321039234.6842491,0.3210392346842491,0.0,0.0,321039234.6842491,0.3210392346842491,0.0
NHHU,N,H,H,marginal - aluminum transfer,marginal,aluminum transfer,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHHU,N,H,H,marginal - battery,marginal,battery,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHHU,N,H,H,marginal - biomass,marginal,biomass,10653286992.597343,10.653286992597343,9996382852.000843,9.996382852000844,656904140.5965004,0.6569041405965004,6.571418385251388
NHHU,N,H,H,marginal - co2 atmosphere,marginal,co2 atmosphere,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHHU,N,H,H,marginal - co2 stored,marginal,co2 stored,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHHU,N,H,H,marginal - coal,marginal,coal,5406721456.511885,5.406721456511884,5039255592.35266,5.03925559235266,367465864.1592245,0.3674658641592245,7.292066405936495
NHHU,N,H,H,marginal - coal boiler,marginal,coal boiler,88078660.73813735,0.08807866073813735,91605320.16741116,0.09160532016741116,-3526659.429273814,-0.003526659429273814,-3.849841278682013
NHHU,N,H,H,marginal - coal cc,marginal,coal cc,5932967204.326068,5.932967204326068,6798082339.350079,6.798082339350079,-865115135.0240107,-0.8651151350240106,-12.72587020631349
NHHU,N,H,H,marginal - coal power plant,marginal,coal power plant,854355713.1646136,0.8543557131646136,801803876.296501,0.8018038762965011,52551836.868112564,0.052551836868112566,6.554200898958898
NHHU,N,H,H,marginal - gas,marginal,gas,1907823.4941707684,0.0019078234941707684,1873718.8105777823,0.0018737188105777823,34104.68359298608,3.410468359298608e-05,1.8201601756065797
NHHU,N,H,H,marginal - gas boiler,marginal,gas boiler,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHHU,N,H,H,marginal - heat pump,marginal,heat pump,2381753696.403621,2.3817536964036212,2395143104.61349,2.39514310461349,-13389408.209868908,-0.013389408209868907,-0.5590233077964495
NHHU,N,H,H,marginal - hydro_inflow,marginal,hydro_inflow,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHHU,N,H,H,marginal - hydroelectricity,marginal,hydroelectricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHHU,N,H,H,marginal - nuclear,marginal,nuclear,74708306913.21936,74.70830691321936,76272031741.31299,76.27203174131299,-1563724828.093628,-1.563724828093628,-2.0501942748781286
NHHU,N,H,H,marginal - offwind,marginal,offwind,9135584.69062858,0.00913558469062858,9131482.12331313,0.00913148212331313,4102.567315449938,4.1025673154499384e-06,0.04492772651852297
NHHU,N,H,H,marginal - onwind,marginal,onwind,85582954.43622139,0.0855829544362214,85524958.03399928,0.08552495803399927,57996.40222211182,5.7996402222111823e-05,0.06781225452230698
NHHU,N,H,H,marginal - resistive heater,marginal,resistive heater,357507320.6929212,0.35750732069292124,359283923.8371232,0.3592839238371232,-1776603.144201994,-0.001776603144201994,-0.4944844526379072
NHHU,N,H,H,marginal - solar,marginal,solar,33999669.808865875,0.03399966980886587,34349542.267063804,0.034349542267063805,-349872.45819792897,-0.00034987245819792897,-1.0185651251993701
NHHU,N,H,H,marginal - solar thermal,marginal,solar thermal,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHHU,N,H,H,marginal - stations,marginal,stations,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHHU,N,H,H,marginal - water tanks,marginal,water tanks,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHHU,N,H,H,nan - nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHHU,N,H,H,shutdown - aluminum,shutdown,aluminum,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHHU,N,H,H,standby - aluminum,standby,aluminum,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHHU,N,H,H,startup - aluminum,startup,aluminum,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHLU,N,H,L,capital - AC,capital,AC,10274690816.857464,10.274690816857463,9942960321.855925,9.942960321855924,331730495.00153923,0.3317304950015392,3.336335299179987
NHLU,N,H,L,capital - CHP coal,capital,CHP coal,28577933766.908543,28.577933766908544,28577247032.653244,28.577247032653244,686734.2552986145,0.0006867342552986145,0.002403080515467185
NHLU,N,H,L,capital - CHP gas,capital,CHP gas,2986892414.148673,2.9868924141486732,2985941739.5879054,2.9859417395879055,950674.5607676506,0.0009506745607676506,0.03183834929407748
NHLU,N,H,L,capital - DAC,capital,DAC,208138.1444132766,0.0002081381444132766,24819.593664504555,2.4819593664504557e-05,183318.55074877205,0.00018331855074877205,738.6041577745202
NHLU,N,H,L,capital - H2,capital,H2,6211042795.37205,6.21104279537205,6315762534.701896,6.3157625347018955,-104719739.32984543,-0.10471973932984543,-1.658069611617977
NHLU,N,H,L,capital - H2 CHP,capital,H2 CHP,871672.0023680473,0.0008716720023680473,116033.37612714292,0.00011603337612714292,755638.6262409043,0.0007556386262409043,651.2252348952749
NHLU,N,H,L,capital - OCGT gas,capital,OCGT gas,762376195.4134876,0.7623761954134876,762144365.287295,0.762144365287295,231830.12619256973,0.00023183012619256972,0.03041813818372585
NHLU,N,H,L,capital - PHS,capital,PHS,2825336461.717002,2.825336461717002,2825336461.717002,2.825336461717002,0.0,0.0,0.0
NHLU,N,H,L,capital - Sabatier,capital,Sabatier,11744054083.456152,11.744054083456152,12489866160.840176,12.489866160840176,-745812077.3840237,-0.7458120773840237,-5.971337625077113
NHLU,N,H,L,capital - aluminum,capital,aluminum,11166042317.60108,11.16604231760108,0.0,0.0,11166042317.60108,11.16604231760108,0.0
NHLU,N,H,L,capital - aluminum transfer,capital,aluminum transfer,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHLU,N,H,L,capital - battery,capital,battery,6823991760.0715685,6.823991760071569,6756284219.982779,6.756284219982779,67707540.08878994,0.06770754008878994,1.002141678535876
NHLU,N,H,L,capital - biomass,capital,biomass,12267104529.71321,12.26710452971321,12222516971.0029,12.2225169710029,44587558.71030998,0.044587558710309984,0.3647985011278035
NHLU,N,H,L,capital - co2 atmosphere,capital,co2 atmosphere,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHLU,N,H,L,capital - co2 stored,capital,co2 stored,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHLU,N,H,L,capital - coal,capital,coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHLU,N,H,L,capital - coal boiler,capital,coal boiler,8135598312.59974,8.13559831259974,8003216432.984964,8.003216432984964,132381879.61477566,0.13238187961477565,1.6541084540606523
NHLU,N,H,L,capital - coal cc,capital,coal cc,776008948.6822014,0.7760089486822014,776076499.1841047,0.7760764991841047,-67550.50190329552,-6.755050190329551e-05,-0.00870410352256664
NHLU,N,H,L,capital - coal power plant,capital,coal power plant,20951665810.51416,20.95166581051416,20951665810.51416,20.95166581051416,0.0,0.0,0.0
NHLU,N,H,L,capital - gas,capital,gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHLU,N,H,L,capital - gas boiler,capital,gas boiler,18278083393.598545,18.278083393598546,18850761708.08024,18.85076170808024,-572678314.4816933,-0.5726783144816933,-3.03795848332335
NHLU,N,H,L,capital - heat pump,capital,heat pump,49183262458.34116,49.18326245834116,48676215890.12141,48.676215890121405,507046568.2197571,0.5070465682197571,1.041672116345962
NHLU,N,H,L,capital - hydro_inflow,capital,hydro_inflow,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHLU,N,H,L,capital - hydroelectricity,capital,hydroelectricity,17498452351.438705,17.498452351438704,17498452351.438705,17.498452351438704,0.0,0.0,0.0
NHLU,N,H,L,capital - nuclear,capital,nuclear,42357762015.756,42.357762015755995,46728032691.25283,46.72803269125283,-4370270675.496834,-4.370270675496834,-9.352567235972934
NHLU,N,H,L,capital - offwind,capital,offwind,15654898529.156424,15.654898529156423,15447818020.577278,15.447818020577278,207080508.57914543,0.20708050857914542,1.340516235388737
NHLU,N,H,L,capital - onwind,capital,onwind,73934447127.37997,73.93444712737997,73272869611.13356,73.27286961113356,661577516.2464142,0.6615775162464141,0.9028956007284445
NHLU,N,H,L,capital - resistive heater,capital,resistive heater,5885583916.059864,5.885583916059864,5875417990.124465,5.875417990124465,10165925.935399055,0.010165925935399056,0.17302472696387172
NHLU,N,H,L,capital - solar,capital,solar,105446986112.81734,105.44698611281734,103970799427.83649,103.97079942783648,1476186684.9808502,1.4761866849808503,1.4198089204896747
NHLU,N,H,L,capital - solar thermal,capital,solar thermal,25141989.824695025,0.025141989824695024,23542286.715403136,0.023542286715403135,1599703.1092918888,0.0015997031092918888,6.7950200786792845
NHLU,N,H,L,capital - stations,capital,stations,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHLU,N,H,L,capital - water tanks,capital,water tanks,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHLU,N,H,L,marginal - AC,marginal,AC,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHLU,N,H,L,marginal - CHP coal,marginal,CHP coal,71759466.87806627,0.07175946687806627,75046867.32820827,0.07504686732820827,-3287400.450141996,-0.003287400450141996,-4.380463258732645
NHLU,N,H,L,marginal - CHP gas,marginal,CHP gas,182006597.34548295,0.18200659734548294,202398591.14515105,0.20239859114515105,-20391993.799668103,-0.020391993799668103,-10.07516588148773
NHLU,N,H,L,marginal - DAC,marginal,DAC,266780.3838713804,0.0002667803838713804,34779.11062801771,3.477911062801771e-05,232001.2732433627,0.00023200127324336269,667.0707475091808
NHLU,N,H,L,marginal - H2,marginal,H2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHLU,N,H,L,marginal - H2 CHP,marginal,H2 CHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHLU,N,H,L,marginal - OCGT gas,marginal,OCGT gas,27956407.308219787,0.027956407308219786,36676801.92627517,0.03667680192627517,-8720394.618055385,-0.008720394618055384,-23.776322252917353
NHLU,N,H,L,marginal - PHS,marginal,PHS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHLU,N,H,L,marginal - Sabatier,marginal,Sabatier,5861821010.380216,5.861821010380216,6157030490.852263,6.1570304908522635,-295209480.4720478,-0.2952094804720478,-4.794673031271355
NHLU,N,H,L,marginal - aluminum,marginal,aluminum,321038079.3873941,0.3210380793873941,0.0,0.0,321038079.3873941,0.3210380793873941,0.0
NHLU,N,H,L,marginal - aluminum transfer,marginal,aluminum transfer,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHLU,N,H,L,marginal - battery,marginal,battery,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHLU,N,H,L,marginal - biomass,marginal,biomass,4216302266.161499,4.216302266161499,4200683463.007816,4.200683463007816,15618803.153683186,0.015618803153683185,0.37181576025011065
NHLU,N,H,L,marginal - co2 atmosphere,marginal,co2 atmosphere,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHLU,N,H,L,marginal - co2 stored,marginal,co2 stored,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHLU,N,H,L,marginal - coal,marginal,coal,2261959981.198322,2.2619599811983218,2225846992.34641,2.2258469923464097,36112988.85191202,0.03611298885191202,1.6224380640756881
NHLU,N,H,L,marginal - coal boiler,marginal,coal boiler,93885181.73252124,0.09388518173252124,95564235.17497613,0.09556423517497613,-1679053.4424548894,-0.0016790534424548894,-1.7569893583939404
NHLU,N,H,L,marginal - coal cc,marginal,coal cc,1560027567.0990963,1.5600275670990964,1709447367.2775297,1.7094473672775297,-149419800.17843342,-0.14941980017843343,-8.740824844253602
NHLU,N,H,L,marginal - coal power plant,marginal,coal power plant,376066892.3008702,0.3760668923008702,400700003.9340177,0.4007000039340177,-24633111.633147538,-0.024633111633147537,-6.147519688371107
NHLU,N,H,L,marginal - gas,marginal,gas,414417.7563580903,0.00041441775635809035,58161.76546846175,5.816176546846175e-05,356255.9908896286,0.0003562559908896286,612.52609514202
NHLU,N,H,L,marginal - gas boiler,marginal,gas boiler,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHLU,N,H,L,marginal - heat pump,marginal,heat pump,2355798941.757929,2.355798941757929,2351731517.7993016,2.3517315177993017,4067423.958627224,0.004067423958627224,0.1729544349702567
NHLU,N,H,L,marginal - hydro_inflow,marginal,hydro_inflow,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHLU,N,H,L,marginal - hydroelectricity,marginal,hydroelectricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHLU,N,H,L,marginal - nuclear,marginal,nuclear,32819423793.900105,32.81942379390011,35874824731.2824,35.8748247312824,-3055400937.3822975,-3.0554009373822977,-8.516838647348223
NHLU,N,H,L,marginal - offwind,marginal,offwind,13684579.809125628,0.013684579809125628,13510803.027245576,0.013510803027245576,173776.78188005276,0.00017377678188005275,1.286206167979938
NHLU,N,H,L,marginal - onwind,marginal,onwind,93868760.59943104,0.09386876059943104,92853295.23720348,0.09285329523720348,1015465.3622275591,0.001015465362227559,1.093623397676352
NHLU,N,H,L,marginal - resistive heater,marginal,resistive heater,669015165.4069963,0.6690151654069962,674991128.1579226,0.6749911281579226,-5975962.750926375,-0.005975962750926375,-0.8853394513843482
NHLU,N,H,L,marginal - solar,marginal,solar,76908587.58230576,0.07690858758230576,75996672.40510546,0.07599667240510545,911915.1772003025,0.0009119151772003025,1.1999409294386947
NHLU,N,H,L,marginal - solar thermal,marginal,solar thermal,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHLU,N,H,L,marginal - stations,marginal,stations,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHLU,N,H,L,marginal - water tanks,marginal,water tanks,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHLU,N,H,L,nan - nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHLU,N,H,L,shutdown - aluminum,shutdown,aluminum,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHLU,N,H,L,standby - aluminum,standby,aluminum,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHLU,N,H,L,startup - aluminum,startup,aluminum,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHMU,N,H,M,capital - AC,capital,AC,7500511218.43899,7.50051121843899,7508943796.401104,7.508943796401104,-8432577.962114334,-0.008432577962114335,-0.11230045384220229
NHMU,N,H,M,capital - CHP coal,capital,CHP coal,28577273068.310505,28.577273068310504,28577634258.244293,28.57763425824429,-361189.93378829956,-0.00036118993378829955,-0.0012638902525113698
NHMU,N,H,M,capital - CHP gas,capital,CHP gas,2985930908.197272,2.985930908197272,2986292497.489886,2.986292497489886,-361589.29261398315,-0.00036158929261398317,-0.01210830127718284
NHMU,N,H,M,capital - DAC,capital,DAC,33099.98478527309,3.3099984785273086e-05,136501.5391451074,0.0001365015391451074,-103401.55435983432,-0.00010340155435983432,-75.75120032156832
NHMU,N,H,M,capital - H2,capital,H2,5664151778.135261,5.664151778135261,6074389558.121373,6.074389558121373,-410237779.9861126,-0.4102377799861126,-6.753563894130406
NHMU,N,H,M,capital - H2 CHP,capital,H2 CHP,112337.37100484237,0.00011233737100484237,469017.75871844887,0.00046901775871844887,-356680.38771360647,-0.00035668038771360645,-76.04837579886214
NHMU,N,H,M,capital - OCGT gas,capital,OCGT gas,762144392.2304587,0.7621443922304587,762233733.0373966,0.7622337330373965,-89340.80693781376,-8.934080693781376e-05,-0.011720920114858068
NHMU,N,H,M,capital - PHS,capital,PHS,2825336461.717002,2.825336461717002,2825336461.717002,2.825336461717002,0.0,0.0,0.0
NHMU,N,H,M,capital - Sabatier,capital,Sabatier,8454855686.439858,8.454855686439858,9325998638.390644,9.325998638390644,-871142951.9507856,-0.8711429519507856,-9.341015217016114
NHMU,N,H,M,capital - aluminum,capital,aluminum,11166042317.60108,11.16604231760108,0.0,0.0,11166042317.60108,11.16604231760108,0.0
NHMU,N,H,M,capital - aluminum transfer,capital,aluminum transfer,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHMU,N,H,M,capital - battery,capital,battery,4278214759.659893,4.278214759659893,4395522816.888465,4.395522816888465,-117308057.22857189,-0.11730805722857189,-2.668807832775915
NHMU,N,H,M,capital - biomass,capital,biomass,23479665580.491837,23.479665580491837,22126026152.212906,22.126026152212905,1353639428.2789307,1.3536394282789306,6.117860563694345
NHMU,N,H,M,capital - co2 atmosphere,capital,co2 atmosphere,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHMU,N,H,M,capital - co2 stored,capital,co2 stored,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHMU,N,H,M,capital - coal,capital,coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHMU,N,H,M,capital - coal boiler,capital,coal boiler,10488320314.888988,10.488320314888988,10081478983.071863,10.081478983071863,406841331.8171253,0.40684133181712534,4.035532212091756
NHMU,N,H,M,capital - coal cc,capital,coal cc,1377624275.9949565,1.3776242759949564,1689304536.1602154,1.6893045361602155,-311680260.1652589,-0.3116802601652589,-18.450211521583153
NHMU,N,H,M,capital - coal power plant,capital,coal power plant,20951665810.51416,20.95166581051416,20951665810.51416,20.95166581051416,0.0,0.0,0.0
NHMU,N,H,M,capital - gas,capital,gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHMU,N,H,M,capital - gas boiler,capital,gas boiler,13126036216.765804,13.126036216765804,14255384150.611668,14.255384150611668,-1129347933.8458633,-1.1293479338458634,-7.92225535218148
NHMU,N,H,M,capital - heat pump,capital,heat pump,53811697734.314445,53.81169773431444,53589024334.10832,53.58902433410832,222673400.20612335,0.22267340020612336,0.41552053423819524
NHMU,N,H,M,capital - hydro_inflow,capital,hydro_inflow,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHMU,N,H,M,capital - hydroelectricity,capital,hydroelectricity,17498452351.438705,17.498452351438704,17498452351.438705,17.498452351438704,0.0,0.0,0.0
NHMU,N,H,M,capital - nuclear,capital,nuclear,85612848160.27783,85.61284816027784,88210778625.1668,88.2107786251668,-2597930464.888962,-2.597930464888962,-2.9451394777143083
NHMU,N,H,M,capital - offwind,capital,offwind,11693190202.31268,11.69319020231268,11693434231.321491,11.693434231321492,-244029.00881195068,-0.00024402900881195067,-0.002086889137823223
NHMU,N,H,M,capital - onwind,capital,onwind,76480231457.96681,76.48023145796681,75802853586.03603,75.80285358603602,677377871.9307861,0.6773778719307861,0.8936047126009103
NHMU,N,H,M,capital - resistive heater,capital,resistive heater,4954946568.200527,4.954946568200527,4916254267.451522,4.916254267451522,38692300.74900532,0.038692300749005315,0.7870280633198933
NHMU,N,H,M,capital - solar,capital,solar,75845818928.81184,75.84581892881184,76795974646.52713,76.79597464652713,-950155717.7152863,-0.9501557177152863,-1.2372467724885554
NHMU,N,H,M,capital - solar thermal,capital,solar thermal,36093610.9630864,0.036093610963086394,36281004.04144021,0.03628100404144021,-187393.07835381478,-0.00018739307835381478,-0.5165046649198962
NHMU,N,H,M,capital - stations,capital,stations,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHMU,N,H,M,capital - water tanks,capital,water tanks,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHMU,N,H,M,marginal - AC,marginal,AC,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHMU,N,H,M,marginal - CHP coal,marginal,CHP coal,88969553.68469234,0.08896955368469234,93075544.22023684,0.09307554422023684,-4105990.5355444998,-0.0041059905355445,-4.411460142342912
NHMU,N,H,M,marginal - CHP gas,marginal,CHP gas,91649487.6128369,0.0916494876128369,100700063.70285764,0.10070006370285764,-9050576.090020746,-0.009050576090020745,-8.98765676725576
NHMU,N,H,M,marginal - DAC,marginal,DAC,42034.444922070405,4.20344449220704e-05,174270.5258297385,0.0001742705258297385,-132236.0809076681,-0.0001322360809076681,-75.879773861968
NHMU,N,H,M,marginal - H2,marginal,H2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHMU,N,H,M,marginal - H2 CHP,marginal,H2 CHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHMU,N,H,M,marginal - OCGT gas,marginal,OCGT gas,6009530.836955936,0.006009530836955936,8175660.603836066,0.008175660603836066,-2166129.7668801304,-0.0021661297668801303,-26.494859214969978
NHMU,N,H,M,marginal - PHS,marginal,PHS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHMU,N,H,M,marginal - Sabatier,marginal,Sabatier,4399184689.899851,4.399184689899851,4793610119.783541,4.793610119783541,-394425429.8836899,-0.3944254298836899,-8.228149975232038
NHMU,N,H,M,marginal - aluminum,marginal,aluminum,321039067.3719266,0.3210390673719266,0.0,0.0,321039067.3719266,0.3210390673719266,0.0
NHMU,N,H,M,marginal - aluminum transfer,marginal,aluminum transfer,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHMU,N,H,M,marginal - battery,marginal,battery,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHMU,N,H,M,marginal - biomass,marginal,biomass,8069645321.807779,8.06964532180778,7604845501.01835,7.6048455010183496,464799820.78942966,0.46479982078942966,6.111890382614469
NHMU,N,H,M,marginal - co2 atmosphere,marginal,co2 atmosphere,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHMU,N,H,M,marginal - co2 stored,marginal,co2 stored,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHMU,N,H,M,marginal - coal,marginal,coal,4408021929.0312605,4.4080219290312606,4101068994.748305,4.101068994748305,306952934.28295565,0.30695293428295567,7.4847054432888
NHMU,N,H,M,marginal - coal boiler,marginal,coal boiler,105951073.0745017,0.10595107307450169,109039690.18025264,0.10903969018025264,-3088617.105750948,-0.003088617105750948,-2.8325622538409454
NHMU,N,H,M,marginal - coal cc,marginal,coal cc,3232337870.580277,3.232337870580277,3959203311.138209,3.959203311138209,-726865440.5579319,-0.7268654405579319,-18.358881407102317
NHMU,N,H,M,marginal - coal power plant,marginal,coal power plant,611756300.171018,0.611756300171018,591707838.8820138,0.5917078388820138,20048461.289004207,0.020048461289004206,3.388236553851344
NHMU,N,H,M,marginal - gas,marginal,gas,825415.0588105426,0.0008254150588105426,1206430.9544035208,0.0012064309544035207,-381015.8955929782,-0.0003810158955929782,-31.582072243940285
NHMU,N,H,M,marginal - gas boiler,marginal,gas boiler,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHMU,N,H,M,marginal - heat pump,marginal,heat pump,2401673938.4410663,2.4016739384410664,2404728691.872116,2.404728691872116,-3054753.4310498238,-0.0030547534310498238,-0.1270311050629023
NHMU,N,H,M,marginal - hydro_inflow,marginal,hydro_inflow,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHMU,N,H,M,marginal - hydroelectricity,marginal,hydroelectricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHMU,N,H,M,marginal - nuclear,marginal,nuclear,67424112113.78045,67.42411211378045,68878540290.29794,68.87854029029795,-1454428176.5174942,-1.4544281765174942,-2.1115839133460286
NHMU,N,H,M,marginal - offwind,marginal,offwind,9148988.02938014,0.009148988029380141,9143102.701457651,0.00914310270145765,5885.327922489494,5.885327922489494e-06,0.06436904533021616
NHMU,N,H,M,marginal - onwind,marginal,onwind,84813321.98753783,0.08481332198753783,84321537.35371138,0.08432153735371138,491784.6338264495,0.0004917846338264495,0.5832254122259594
NHMU,N,H,M,marginal - resistive heater,marginal,resistive heater,374487751.9167479,0.37448775191674794,376496986.383345,0.376496986383345,-2009234.4665970802,-0.0020092344665970804,-0.5336654845229758
NHMU,N,H,M,marginal - solar,marginal,solar,45403706.95725635,0.045403706957256346,45993282.1962907,0.0459932821962907,-589575.2390343547,-0.0005895752390343547,-1.281872505898053
NHMU,N,H,M,marginal - solar thermal,marginal,solar thermal,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHMU,N,H,M,marginal - stations,marginal,stations,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHMU,N,H,M,marginal - water tanks,marginal,water tanks,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHMU,N,H,M,nan - nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHMU,N,H,M,shutdown - aluminum,shutdown,aluminum,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHMU,N,H,M,standby - aluminum,standby,aluminum,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHMU,N,H,M,startup - aluminum,startup,aluminum,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLHU,N,L,H,capital - AC,capital,AC,9275148460.310623,9.275148460310623,9334758293.180794,9.334758293180794,-59609832.87017059,-0.05960983287017059,-0.6385792861258832
NLHU,N,L,H,capital - CHP coal,capital,CHP coal,28577413297.454792,28.577413297454793,28577824233.9604,28.5778242339604,-410936.505607605,-0.000410936505607605,-0.001437955885806273
NLHU,N,L,H,capital - CHP gas,capital,CHP gas,2986092086.827145,2.986092086827145,2986495912.1859145,2.9864959121859145,-403825.3587694168,-0.0004038253587694168,-0.01352171141844436
NLHU,N,L,H,capital - DAC,capital,DAC,60822.50222046213,6.0822502220462125e-05,172540.41154847146,0.00017254041154847146,-111717.90932800932,-0.00011171790932800932,-64.74883670752381
NLHU,N,L,H,capital - H2,capital,H2,6514590686.88236,6.514590686882361,6573282791.45476,6.573282791454759,-58692104.57239914,-0.05869210457239914,-0.8928887807580504
NLHU,N,L,H,capital - H2 CHP,capital,H2 CHP,223593.609818554,0.00022359360981855398,670049.6663876481,0.0006700496663876481,-446456.0565690941,-0.00044645605656909405,-66.63029309096066
NLHU,N,L,H,capital - OCGT gas,capital,OCGT gas,762184264.6800873,0.7621842646800874,762290954.4027784,0.7622909544027784,-106689.72269105911,-0.00010668972269105912,-0.013995931878090544
NLHU,N,L,H,capital - PHS,capital,PHS,2825336461.717002,2.825336461717002,2825336461.717002,2.825336461717002,0.0,0.0,0.0
NLHU,N,L,H,capital - Sabatier,capital,Sabatier,7201227076.007565,7.201227076007565,7278158198.415347,7.278158198415347,-76931122.40778255,-0.07693112240778255,-1.0570136057846689
NLHU,N,L,H,capital - aluminum,capital,aluminum,11166042317.60108,11.16604231760108,0.0,0.0,11166042317.60108,11.16604231760108,0.0
NLHU,N,L,H,capital - aluminum transfer,capital,aluminum transfer,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLHU,N,L,H,capital - battery,capital,battery,3286265440.873268,3.2862654408732683,3327989345.702526,3.3279893457025262,-41723904.829257965,-0.04172390482925797,-1.2537271155370904
NLHU,N,L,H,capital - biomass,capital,biomass,28432280213.16921,28.432280213169207,28252040573.45112,28.25204057345112,180239639.71809006,0.18023963971809007,0.6379703414678799
NLHU,N,L,H,capital - co2 atmosphere,capital,co2 atmosphere,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLHU,N,L,H,capital - co2 stored,capital,co2 stored,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLHU,N,L,H,capital - coal,capital,coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLHU,N,L,H,capital - coal boiler,capital,coal boiler,11140829897.138683,11.140829897138683,11113901975.480837,11.113901975480838,26927921.65784645,0.02692792165784645,0.24229043694333494
NLHU,N,L,H,capital - coal cc,capital,coal cc,2849061798.9986863,2.849061798998686,2876522780.797464,2.876522780797464,-27460981.79877758,-0.02746098179877758,-0.9546589368975733
NLHU,N,L,H,capital - coal power plant,capital,coal power plant,20951665810.51416,20.95166581051416,20951665810.51416,20.95166581051416,0.0,0.0,0.0
NLHU,N,L,H,capital - gas,capital,gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0
