Scenario,Flexibility,Demand,Market,Category,Cost_Type,Carrier,Value_100p_EUR,Value_100p_Billion_EUR,Value_Non_Flex_EUR,Value_Non_Flex_Billion_EUR,Difference_EUR,Difference_Billion_EUR,Difference_Percent
HHHF,H,H,H,capital - offwind,capital,offwind,11693551036.612509,11.693551036612508,11693760968.324984,11.693760968324984,-209931.712474823,-0.000209931712474823,-0.001795245456474331
HHHF,H,H,H,capital - onwind,capital,onwind,77959516783.61676,77.95951678361676,78715319227.2208,78.71531922722079,-755802443.6040344,-0.7558024436040344,-0.9601719856109889
HHHF,H,H,H,capital - resistive heater,capital,resistive heater,5047994873.825648,5.047994873825648,4944049364.930292,4.944049364930292,103945508.89535618,0.10394550889535618,2.102436711750384
HHHF,H,H,H,capital - solar,capital,solar,56318533328.14789,56.318533328147886,56665736469.45522,56.665736469455226,-347203141.3073349,-0.3472031413073349,-0.6127214838096904
HHHF,H,H,H,capital - solar thermal,capital,solar thermal,34652623.66508732,0.03465262366508732,35709240.66073903,0.03570924066073903,-1056616.995651707,-0.0010566169956517072,-2.958945572912778
HHHF,H,H,H,capital - stations,capital,stations,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHHF,H,H,H,capital - water tanks,capital,water tanks,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHHF,H,H,H,marginal - AC,marginal,AC,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHHF,H,H,H,marginal - CHP coal,marginal,CHP coal,77959300.04950427,0.07795930004950427,81442271.36633778,0.08144227136633778,-3482971.316833511,-0.003482971316833511,-4.276613677885602
HHHF,H,H,H,marginal - CHP gas,marginal,CHP gas,76187094.51902556,0.07618709451902557,80619966.73316325,0.08061996673316325,-4432872.214137688,-0.0044328722141376885,-5.498479339255562
HHHF,H,H,H,marginal - DAC,marginal,DAC,407266.49191969377,0.00040726649191969377,235700.0858880269,0.0002357000858880269,171566.40603166688,0.00017156640603166687,72.79013301385568
HHHF,H,H,H,marginal - H2,marginal,H2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHHF,H,H,H,marginal - H2 CHP,marginal,H2 CHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHHF,H,H,H,marginal - OCGT gas,marginal,OCGT gas,3867420.737479867,0.003867420737479867,4259175.686724296,0.004259175686724296,-391754.9492444289,-0.0003917549492444289,-9.197905370879994
HHHF,H,H,H,marginal - PHS,marginal,PHS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHHF,H,H,H,marginal - Sabatier,marginal,Sabatier,3507394174.631378,3.5073941746313784,3809025227.9580336,3.8090252279580334,-301631053.3266554,-0.3016310533266554,-7.91885155059358
HHHF,H,H,H,marginal - aluminum,marginal,aluminum,321039225.811428,0.321039225811428,0.0,0.0,321039225.811428,0.321039225811428,0.0
HHHF,H,H,H,marginal - aluminum transfer,marginal,aluminum transfer,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHHF,H,H,H,marginal - battery,marginal,battery,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHHF,H,H,H,marginal - biomass,marginal,biomass,10097326731.41824,10.09732673141824,9996382852.000843,9.996382852000844,100943879.41739655,0.10094387941739655,1.0098040552457628
HHHF,H,H,H,marginal - co2 atmosphere,marginal,co2 atmosphere,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHHF,H,H,H,marginal - co2 stored,marginal,co2 stored,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHHF,H,H,H,marginal - coal,marginal,coal,5190359590.911212,5.190359590911212,5039255592.35266,5.03925559235266,151103998.5585518,0.15110399855855178,2.9985380933616503
HHHF,H,H,H,marginal - coal boiler,marginal,coal boiler,88100049.92523836,0.08810004992523836,91605320.16741116,0.09160532016741116,-3505270.2421728075,-0.0035052702421728074,-3.826491993878557
HHHF,H,H,H,marginal - coal cc,marginal,coal cc,5241752176.065094,5.241752176065094,6798082339.350079,6.798082339350079,-1556330163.2849846,-1.5563301632849846,-22.89366450118307
HHHF,H,H,H,marginal - coal power plant,marginal,coal power plant,757957287.2352978,0.7579572872352978,801803876.296501,0.8018038762965011,-43846589.06120324,-0.04384658906120324,-5.468493026465378
HHHF,H,H,H,marginal - gas,marginal,gas,3226133.949923734,0.0032261339499237342,1873718.8105777823,0.0018737188105777823,1352415.1393459518,0.001352415139345952,72.17812681983587
HHHF,H,H,H,marginal - gas boiler,marginal,gas boiler,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHHF,H,H,H,marginal - heat pump,marginal,heat pump,2397971214.5725374,2.3979712145725376,2395143104.61349,2.39514310461349,2828109.9590473175,0.0028281099590473173,0.11807686787481937
HHHF,H,H,H,marginal - hydro_inflow,marginal,hydro_inflow,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHHF,H,H,H,marginal - hydroelectricity,marginal,hydroelectricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHHF,H,H,H,marginal - nuclear,marginal,nuclear,75981596435.4658,75.9815964354658,76272031741.31299,76.27203174131299,-290435305.8471832,-0.29043530584718324,-0.38078873633815635
HHHF,H,H,H,marginal - offwind,marginal,offwind,9138509.978132617,0.009138509978132616,9131482.12331313,0.00913148212331313,7027.854819485918,7.027854819485918e-06,0.07696291494174262
HHHF,H,H,H,marginal - onwind,marginal,onwind,85214417.76616837,0.08521441776616837,85524958.03399928,0.08552495803399927,-310540.2678309083,-0.0003105402678309083,-0.363099000536729
HHHF,H,H,H,marginal - resistive heater,marginal,resistive heater,364535141.9560816,0.3645351419560816,359283923.8371232,0.3592839238371232,5251218.118958414,0.005251218118958414,1.4615789270156676
HHHF,H,H,H,marginal - solar,marginal,solar,34143053.528776094,0.03414305352877609,34349542.267063804,0.034349542267063805,-206488.73828770965,-0.00020648873828770965,-0.6011397085943186
HHHF,H,H,H,marginal - solar thermal,marginal,solar thermal,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHHF,H,H,H,marginal - stations,marginal,stations,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHHF,H,H,H,marginal - water tanks,marginal,water tanks,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHHF,H,H,H,nan - nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHHF,H,H,H,shutdown - aluminum,shutdown,aluminum,2264288005.602965,2.264288005602965,0.0,0.0,2264288005.602965,2.264288005602965,0.0
HHHF,H,H,H,standby - aluminum,standby,aluminum,5445422109.877292,5.445422109877292,0.0,0.0,5445422109.877292,5.445422109877292,0.0
HHHF,H,H,H,startup - aluminum,startup,aluminum,2264288005.602965,2.264288005602965,0.0,0.0,2264288005.602965,2.264288005602965,0.0
HHLF,H,H,L,capital - AC,capital,AC,10212060341.957262,10.212060341957262,9942960321.855925,9.942960321855924,269100020.10133743,0.26910002010133743,2.7064376341703835
HHLF,H,H,L,capital - CHP coal,capital,CHP coal,28577247047.27512,28.57724704727512,28577247032.653244,28.577247032653244,14.621875762939453,1.4621875762939453e-08,5.116614538213582e-08
HHLF,H,H,L,capital - CHP gas,capital,CHP gas,2985916748.733114,2.9859167487331137,2985941739.5879054,2.9859417395879055,-24990.854791641235,-2.4990854791641237e-05,-0.0008369505158225311
HHLF,H,H,L,capital - DAC,capital,DAC,28907.142608550388,2.890714260855039e-05,24819.593664504555,2.4819593664504557e-05,4087.548944045833,4.087548944045833e-06,16.469040546347028
HHLF,H,H,L,capital - H2,capital,H2,6242939633.265425,6.242939633265425,6315762534.701896,6.3157625347018955,-72822901.43647099,-0.07282290143647098,-1.1530341908256725
HHLF,H,H,L,capital - H2 CHP,capital,H2 CHP,102747.87617625948,0.00010274787617625949,116033.37612714292,0.00011603337612714292,-13285.499950883444,-1.3285499950883444e-05,-11.44972282485854
HHLF,H,H,L,capital - OCGT gas,capital,OCGT gas,762141197.3325902,0.7621411973325902,762144365.287295,0.762144365287295,-3167.954704761505,-3.167954704761505e-06,-0.0004156633374265419
HHLF,H,H,L,capital - PHS,capital,PHS,2825336461.717002,2.825336461717002,2825336461.717002,2.825336461717002,0.0,0.0,0.0
HHLF,H,H,L,capital - Sabatier,capital,Sabatier,11868959300.350927,11.868959300350927,12489866160.840176,12.489866160840176,-620906860.4892483,-0.6209068604892483,-4.971285140236289
HHLF,H,H,L,capital - aluminum,capital,aluminum,165280133338.62173,165.28013333862174,0.0,0.0,165280133338.62173,165.28013333862174,0.0
HHLF,H,H,L,capital - aluminum transfer,capital,aluminum transfer,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHLF,H,H,L,capital - battery,capital,battery,6890031309.851569,6.890031309851569,6756284219.982779,6.756284219982779,133747089.86879063,0.13374708986879064,1.9795953739366452
HHLF,H,H,L,capital - biomass,capital,biomass,11467735560.098415,11.467735560098415,12222516971.0029,12.2225169710029,-754781410.9044838,-0.7547814109044838,-6.1753353478269
HHLF,H,H,L,capital - co2 atmosphere,capital,co2 atmosphere,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHLF,H,H,L,capital - co2 stored,capital,co2 stored,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHLF,H,H,L,capital - coal,capital,coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHLF,H,H,L,capital - coal boiler,capital,coal boiler,8018518610.107104,8.018518610107105,8003216432.984964,8.003216432984964,15302177.12213993,0.01530217712213993,0.19120034114125123
HHLF,H,H,L,capital - coal cc,capital,coal cc,775102860.4650211,0.7751028604650211,776076499.1841047,0.7760764991841047,-973638.7190835476,-0.0009736387190835476,-0.12545653941423837
HHLF,H,H,L,capital - coal power plant,capital,coal power plant,20951665810.51416,20.95166581051416,20951665810.51416,20.95166581051416,0.0,0.0,0.0
HHLF,H,H,L,capital - gas,capital,gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHLF,H,H,L,capital - gas boiler,capital,gas boiler,18435262842.08564,18.43526284208564,18850761708.08024,18.85076170808024,-415498865.9945984,-0.4154988659945984,-2.2041489486151526
